Old URL,Original Type,Corrected Type,Title,Status,Canonical,Matching New URL,Match Confidence,Action,Review Required,Notes
https://www.braveheartspublishing.com/blog,page,Standard page,"Bridge Books, Reading Tips & Kids Adventure Books | Brave Hearts Publishing Blog — Brave Hearts Publishing",published,https://www.braveheartspublishing.com/blog,https://www.braveheartspublishing.com/blog/,high,Preserve URL,no,title similarity=0.08; public sitemap/HTML review
https://www.braveheartspublishing.com/blog/science-books-for-kids-that-feel-like-adventures,post,Blog post,Best Science Books for Kids That Feel Like Real Adventures — Brave Hearts Publishing,published,https://www.braveheartspublishing.com/blog/science-books-for-kids-that-feel-like-adventures,https://www.braveheartspublishing.com/science-books-for-kids-that-feel-like-adventures/,high,301 after final host and Rank Math conflict check,no,title similarity=0.59; public sitemap/HTML review
https://www.braveheartspublishing.com/blog/dog-man-to-magic-tree-house-reading-roadmap,post,Blog post,From Dog Man to Magic Tree House: The Reading Roadmap — Brave Hearts Publishing,published,https://www.braveheartspublishing.com/blog/dog-man-to-magic-tree-house-reading-roadmap,https://www.braveheartspublishing.com/dog-man-to-magic-tree-house-reading-roadmap/,high,301 after final host and Rank Math conflict check,no,title similarity=0.81; public sitemap/HTML review
https://www.braveheartspublishing.com/blog/kirkus-review-adventures-of-charlotte-and-henry,post,Blog post,Adventures of Charlotte & Henry Gets a Kirkus GET IT Review — Brave Hearts Publishing,published,https://www.braveheartspublishing.com/blog/kirkus-review-adventures-of-charlotte-and-henry,https://www.braveheartspublishing.com/kirkus-review-adventures-of-charlotte-and-henry/,high,301 after final host and Rank Math conflict check,no,title similarity=0.71; public sitemap/HTML review
https://www.braveheartspublishing.com/blog/what-to-read-after-dog-man,post,Blog post,What to Read After Dog Man: Bridge Books for Kids — Brave Hearts Publishing,published,https://www.braveheartspublishing.com/blog/what-to-read-after-dog-man,https://www.braveheartspublishing.com/what-to-read-after-dog-man/,high,301 after final host and Rank Math conflict check,no,title similarity=0.79; public sitemap/HTML review
https://www.braveheartspublishing.com/blog/best-books-for-7-year-olds,post,Blog post,Best Books for 7 Year Olds That Turn Kids Into Readers — Brave Hearts Publishing,published,https://www.braveheartspublishing.com/blog/best-books-for-7-year-olds,https://www.braveheartspublishing.com/best-books-for-7-year-olds/,high,301 after final host and Rank Math conflict check,no,title similarity=0.74; public sitemap/HTML review
https://www.braveheartspublishing.com/blog/best-summer-reading-books-for-kids-ages-6-9,post,Blog post,Best Summer Reading Books for Kids Ages 6–9 — Brave Hearts Publishing,published,https://www.braveheartspublishing.com/blog/best-summer-reading-books-for-kids-ages-6-9,https://www.braveheartspublishing.com/best-summer-reading-books-for-kids-ages-6-9/,high,301 after final host and Rank Math conflict check,no,title similarity=0.76; public sitemap/HTML review
https://www.braveheartspublishing.com/blog/books-like-magic-tree-house,post,Blog post,8 Books Like Magic Tree House Your Kids Will Love Just as Much Page — Brave Hearts Publishing,published,https://www.braveheartspublishing.com/blog/books-like-magic-tree-house,https://www.braveheartspublishing.com/books-like-magic-tree-house/,high,301 after final host and Rank Math conflict check,no,title similarity=0.81; public sitemap/HTML review
https://www.braveheartspublishing.com/blog/gap-between-picture-books-and-chapter-books,post,Blog post,The Gap Between Picture Books and Chapter Books Is Real — Here's What Goes There — Brave Hearts Publishing,published,https://www.braveheartspublishing.com/blog/gap-between-picture-books-and-chapter-books,https://www.braveheartspublishing.com/gap-between-picture-books-and-chapter-books/,high,301 after final host and Rank Math conflict check,no,title similarity=0.87; public sitemap/HTML review
https://www.braveheartspublishing.com/blog/why-i-wrote-this-book,post,Blog post,Charlotte Is Real. Henry Is Real. And This Is Why I Wrote Them a Book. — Brave Hearts Publishing,published,https://www.braveheartspublishing.com/blog/why-i-wrote-this-book,https://www.braveheartspublishing.com/why-i-wrote-this-book/,high,301 after final host and Rank Math conflict check,no,title similarity=0.85; public sitemap/HTML review
https://www.braveheartspublishing.com/blog/finding-right-books-with-lexile-score,post,Blog post,I Spent Two Years Picking the Wrong Books. One Number Changed That. — Brave Hearts Publishing,published,https://www.braveheartspublishing.com/blog/finding-right-books-with-lexile-score,https://www.braveheartspublishing.com/finding-right-books-with-lexile-score/,high,301 after final host and Rank Math conflict check,no,title similarity=0.65; public sitemap/HTML review
https://www.braveheartspublishing.com/blog/mount-everest-facts-for-kids,post,Blog post,10 Mount Everest Facts for Kids That Will Make Their Jaw Drop | Ages 6–9 — Brave Hearts Publishing,published,https://www.braveheartspublishing.com/blog/mount-everest-facts-for-kids,https://www.braveheartspublishing.com/mount-everest-facts-for-kids/,high,301 after final host and Rank Math conflict check,no,title similarity=0.79; public sitemap/HTML review
https://www.braveheartspublishing.com/blog/bridge-books-for-struggling-readers,post,Blog post,Bridge Books for Struggling Readers: A Complete Parent Guide | Brave Hearts Publishing — Brave Hearts Publishing,published,https://www.braveheartspublishing.com/blog/bridge-books-for-struggling-readers,https://www.braveheartspublishing.com/bridge-books-for-struggling-readers/,high,301 after final host and Rank Math conflict check,no,title similarity=0.56; public sitemap/HTML review
https://www.braveheartspublishing.com/blog/my-child-hates-reading-what-to-do,post,Blog post,My Child Hates Reading: What Actually Works | Brave Hearts Publishing — Brave Hearts Publishing,published,https://www.braveheartspublishing.com/blog/my-child-hates-reading-what-to-do,https://www.braveheartspublishing.com/my-child-hates-reading-what-to-do/,high,301 after final host and Rank Math conflict check,no,title similarity=0.64; public sitemap/HTML review
https://www.braveheartspublishing.com/blog/how-to-pick-a-read-aloud-book,post,Blog post,How to Pick a Read-Aloud Book That Keeps a Whole Class Listening — Brave Hearts Publishing,published,https://www.braveheartspublishing.com/blog/how-to-pick-a-read-aloud-book,https://www.braveheartspublishing.com/how-to-pick-a-read-aloud-book/,high,301 after final host and Rank Math conflict check,no,title similarity=0.84; public sitemap/HTML review
https://www.braveheartspublishing.com/blog/reading-level-by-grade-chart,post,Blog post,Reading Level Chart by Grade: What Level Should My Child Be At? — Brave Hearts Publishing,published,https://www.braveheartspublishing.com/blog/reading-level-by-grade-chart,https://www.braveheartspublishing.com/reading-level-by-grade-chart/,high,301 after final host and Rank Math conflict check,no,title similarity=0.84; public sitemap/HTML review
https://www.braveheartspublishing.com/blog/what-is-the-mariana-trench-for-kids,post,Blog post,What Is the Mariana Trench? Everything Kids (and Parents) Need to Know — Brave Hearts Publishing,published,https://www.braveheartspublishing.com/blog/what-is-the-mariana-trench-for-kids,https://www.braveheartspublishing.com/what-is-the-mariana-trench-for-kids/,high,301 after final host and Rank Math conflict check,no,title similarity=0.85; public sitemap/HTML review
https://www.braveheartspublishing.com/blog/best-read-aloud-books-for-classroom-grades-1-3,post,Blog post,Best Read Aloud Books for Elementary Classrooms — Grades 1–3 — Brave Hearts Publishing,published,https://www.braveheartspublishing.com/blog/best-read-aloud-books-for-classroom-grades-1-3,https://www.braveheartspublishing.com/best-read-aloud-books-for-classroom-grades-1-3/,high,301 after final host and Rank Math conflict check,no,title similarity=0.81; public sitemap/HTML review
https://www.braveheartspublishing.com/blog/my-child-got-a-lexile-score-now-what,post,Blog post,My Child Got a Lexile Score — Now What? A Parent's Action Guide — Brave Hearts Publishing,published,https://www.braveheartspublishing.com/blog/my-child-got-a-lexile-score-now-what,https://www.braveheartspublishing.com/my-child-got-a-lexile-score-now-what/,high,301 after final host and Rank Math conflict check,no,title similarity=0.66; public sitemap/HTML review
https://www.braveheartspublishing.com/blog/teacher-appreciation-week-thank-you,post,Blog post,Thank You Teachers — Happy Teacher Appreciation Week | Brave Hearts — Brave Hearts Publishing,published,https://www.braveheartspublishing.com/blog/teacher-appreciation-week-thank-you,https://www.braveheartspublishing.com/teacher-appreciation-week-thank-you/,high,301 after final host and Rank Math conflict check,no,title similarity=0.59; public sitemap/HTML review
https://www.braveheartspublishing.com/blog/what-is-a-lexile-score,post,Blog post,What Is a Lexile Score? A Parent's Guide to Reading Levels | Brave Hearts Publishing — Brave Hearts Publishing,published,https://www.braveheartspublishing.com/blog/what-is-a-lexile-score,https://www.braveheartspublishing.com/what-is-a-lexile-score/,high,301 after final host and Rank Math conflict check,no,title similarity=0.70; public sitemap/HTML review
https://www.braveheartspublishing.com/blog/top-bridge-books-for-kids,post,Blog post,Best Bridge Books for Kids (Ages 6-9) — Top Picks for Growing Readers — Brave Hearts Publishing,published,https://www.braveheartspublishing.com/blog/top-bridge-books-for-kids,https://www.braveheartspublishing.com/top-bridge-books-for-kids/,high,301 after final host and Rank Math conflict check,no,title similarity=0.73; public sitemap/HTML review
https://www.braveheartspublishing.com/blog/bridge-books-for-kids,post,Blog post,The Complete Guide to Bridge Books for Kids — What They Are & Why They Work — Brave Hearts Publishing,published,https://www.braveheartspublishing.com/blog/bridge-books-for-kids,https://www.braveheartspublishing.com/bridge-books-for-kids/,high,301 after final host and Rank Math conflict check,no,title similarity=0.65; public sitemap/HTML review
https://www.braveheartspublishing.com/blog/best-ocean-books-for-kids-ages-6-9,post,Blog post,Best Books About the Ocean for Kids Ages 6-9 | Brave Hearts Publishing — Brave Hearts Publishing,published,https://www.braveheartspublishing.com/blog/best-ocean-books-for-kids-ages-6-9,https://www.braveheartspublishing.com/best-ocean-books-for-kids-ages-6-9/,high,301 after final host and Rank Math conflict check,no,title similarity=0.65; public sitemap/HTML review
https://www.braveheartspublishing.com/blog/mariana-trench-facts-for-kids,post,Blog post,Mariana Trench Facts for Kids — The Deepest Place on Earth | Brave Hearts Publishing — Brave Hearts Publishing,published,https://www.braveheartspublishing.com/blog/mariana-trench-facts-for-kids,https://www.braveheartspublishing.com/mariana-trench-facts-for-kids/,high,301 after final host and Rank Math conflict check,no,title similarity=0.70; public sitemap/HTML review
https://www.braveheartspublishing.com/blog/what-are-bridge-books-guide-for-parents-and-teachers,post,Blog post,My Kid Hates Long Books. Bridge Books Fixed That. | Brave Hearts Publishing — Brave Hearts Publishing,published,https://www.braveheartspublishing.com/blog/what-are-bridge-books-guide-for-parents-and-teachers,https://www.braveheartspublishing.com/what-are-bridge-books-guide-for-parents-and-teachers/,high,301 after final host and Rank Math conflict check,no,title similarity=0.66; public sitemap/HTML review
https://www.braveheartspublishing.com/blog/bridge-books-for-early-readers,post,Blog post,How to Help Your Child Transition from Picture Books to Chapter Books (Bridge Books Guide) — Brave Hearts Publishing,published,https://www.braveheartspublishing.com/blog/bridge-books-for-early-readers,https://www.braveheartspublishing.com/bridge-books-for-early-readers/,high,301 after final host and Rank Math conflict check,no,title similarity=0.76; public sitemap/HTML review
https://www.braveheartspublishing.com/blog/bridge-books-for-kids-mount-everest,post,Blog post,Best Bridge Books for Kids + New Mount Everest Adventure — Brave Hearts Publishing,published,https://www.braveheartspublishing.com/blog/bridge-books-for-kids-mount-everest,https://www.braveheartspublishing.com/bridge-books-for-kids-mount-everest/,high,301 after final host and Rank Math conflict check,no,title similarity=0.33; public sitemap/HTML review
https://www.braveheartspublishing.com/blog/best-early-chapter-books-for-6-year-olds,post,Blog post,Best Early Chapter Books for 6 Year Olds (Easy & Engaging Picks for New Readers) — Brave Hearts Publishing,published,https://www.braveheartspublishing.com/blog/best-early-chapter-books-for-6-year-olds,https://www.braveheartspublishing.com/best-early-chapter-books-for-6-year-olds/,high,301 after final host and Rank Math conflict check,no,title similarity=0.57; public sitemap/HTML review
https://www.braveheartspublishing.com/blog/free-teachers-guide-mariana-trench,post,Blog post,Free Teacher's Guide for Adventures of Charlotte and Henry: The Mariana Trench — Brave Hearts Publishing,published,https://www.braveheartspublishing.com/blog/free-teachers-guide-mariana-trench,https://www.braveheartspublishing.com/free-teachers-guide-mariana-trench/,high,301 after final host and Rank Math conflict check,no,title similarity=0.44; public sitemap/HTML review
https://www.braveheartspublishing.com/blog/first-real-chapter-book-for-kids,post,Blog post,Best First Chapter Books for Kids Ready to Move Beyond Early Readers — Brave Hearts Publishing,published,https://www.braveheartspublishing.com/blog/first-real-chapter-book-for-kids,https://www.braveheartspublishing.com/first-real-chapter-book-for-kids/,high,301 after final host and Rank Math conflict check,no,title similarity=0.57; public sitemap/HTML review
https://www.braveheartspublishing.com/blog/best-bridge-books-for-kids,post,Blog post,Best Bridge Books for Kids (The Perfect First Chapter Books for Emerging Readers) — Brave Hearts Publishing,published,https://www.braveheartspublishing.com/blog/best-bridge-books-for-kids,https://www.braveheartspublishing.com/best-bridge-books-for-kids/,high,301 after final host and Rank Math conflict check,no,title similarity=0.48; public sitemap/HTML review
https://images.squarespace-cdn.com/content/v1/69a4852e7db0bc7e34bc3354/3e53f823-cbcb-4d24-a614-330be2720b3a/Call+out+-+600+px_upscayl_3x_upscayl-standard-4x.png,page,Standard page,,published,,,none,Determine page intent and traffic/backlinks,yes,title similarity=0.00; public sitemap/HTML review
https://www.braveheartspublishing.com/blog/how-deep-is-the-mariana-trench-for-kids,post,Blog post,How Deep Is the Mariana Trench? Mariana Trench Facts for Kids — Brave Hearts Publishing,published,https://www.braveheartspublishing.com/blog/how-deep-is-the-mariana-trench-for-kids,https://www.braveheartspublishing.com/how-deep-is-the-mariana-trench-for-kids/,high,301 after final host and Rank Math conflict check,no,title similarity=0.66; public sitemap/HTML review
https://www.braveheartspublishing.com/blog/adventure-books-for-kids-ages-6-9,post,Blog post,Why Adventure Books for Kids (Ages 6–9) Build Confidence and Curiosity — Brave Hearts Publishing,published,https://www.braveheartspublishing.com/blog/adventure-books-for-kids-ages-6-9,https://www.braveheartspublishing.com/adventure-books-for-kids-ages-6-9/,high,301 after final host and Rank Math conflict check,no,title similarity=0.85; public sitemap/HTML review
https://www.braveheartspublishing.com/blog/how-stories-build-resilience-in-children,post,Blog post,How Stories Help Children Build Resilience and Courage (Ages 6–9) — Brave Hearts Publishing,published,https://www.braveheartspublishing.com/blog/how-stories-build-resilience-in-children,https://www.braveheartspublishing.com/how-stories-build-resilience-in-children/,high,301 after final host and Rank Math conflict check,no,title similarity=0.84; public sitemap/HTML review
https://www.braveheartspublishing.com/blog/why-stem-storytelling-builds-braver-kids,post,Blog post,"Why STEM Storytelling Builds Braver, More Curious Kids (Ages 6–9) — Brave Hearts Publishing",published,https://www.braveheartspublishing.com/blog/why-stem-storytelling-builds-braver-kids,https://www.braveheartspublishing.com/why-stem-storytelling-builds-braver-kids/,high,301 after final host and Rank Math conflict check,no,title similarity=0.84; public sitemap/HTML review
https://www.braveheartspublishing.com/blog/category/Reluctant+Readers,post,Blog post,"Reluctant Readers — Bridge Books, Reading Tips & Kids Adventure Books | Brave Hearts Publishing Blog — Brave Hearts Publishing",published,https://www.braveheartspublishing.com/blog/category/Reluctant+Readers,,none,Restore/import before considering retirement,yes,title similarity=0.00; public sitemap/HTML review
https://www.braveheartspublishing.com/blog/category/science+for+kids,post,Blog post,"science for kids — Bridge Books, Reading Tips & Kids Adventure Books | Brave Hearts Publishing Blog — Brave Hearts Publishing",published,https://www.braveheartspublishing.com/blog/category/science+for+kids,,none,Restore/import before considering retirement,yes,title similarity=0.00; public sitemap/HTML review
https://www.braveheartspublishing.com/blog/category/Early+Readers,post,Blog post,"Early Readers — Bridge Books, Reading Tips & Kids Adventure Books | Brave Hearts Publishing Blog — Brave Hearts Publishing",published,https://www.braveheartspublishing.com/blog/category/Early+Readers,,none,Restore/import before considering retirement,yes,title similarity=0.00; public sitemap/HTML review
https://www.braveheartspublishing.com/blog/category/Reading+Tips+for+Parents,post,Blog post,"Reading Tips for Parents — Bridge Books, Reading Tips & Kids Adventure Books | Brave Hearts Publishing Blog — Brave Hearts Publishing",published,https://www.braveheartspublishing.com/blog/category/Reading+Tips+for+Parents,,none,Restore/import before considering retirement,yes,title similarity=0.00; public sitemap/HTML review
https://www.braveheartspublishing.com/blog/category/Adventure+Book+Recommendations,post,Blog post,"Adventure Book Recommendations — Bridge Books, Reading Tips & Kids Adventure Books | Brave Hearts Publishing Blog — Brave Hearts Publishing",published,https://www.braveheartspublishing.com/blog/category/Adventure+Book+Recommendations,,none,Restore/import before considering retirement,yes,title similarity=0.00; public sitemap/HTML review
https://www.braveheartspublishing.com/blog/category/Ocean+Science,post,Blog post,"Ocean Science — Bridge Books, Reading Tips & Kids Adventure Books | Brave Hearts Publishing Blog — Brave Hearts Publishing",published,https://www.braveheartspublishing.com/blog/category/Ocean+Science,,none,Restore/import before considering retirement,yes,title similarity=0.00; public sitemap/HTML review
https://www.braveheartspublishing.com/blog/category/Bridge+Books,post,Blog post,"Bridge Books — Bridge Books, Reading Tips & Kids Adventure Books | Brave Hearts Publishing Blog — Brave Hearts Publishing",published,https://www.braveheartspublishing.com/blog/category/Bridge+Books,,none,Restore/import before considering retirement,yes,title similarity=0.00; public sitemap/HTML review
https://www.braveheartspublishing.com/blog/category/Author+Life,post,Blog post,"Author Life — Bridge Books, Reading Tips & Kids Adventure Books | Brave Hearts Publishing Blog — Brave Hearts Publishing",published,https://www.braveheartspublishing.com/blog/category/Author+Life,,none,Restore/import before considering retirement,yes,title similarity=0.00; public sitemap/HTML review
https://www.braveheartspublishing.com/blog/category/The+Mariana+Trench,post,Blog post,"The Mariana Trench — Bridge Books, Reading Tips & Kids Adventure Books | Brave Hearts Publishing Blog — Brave Hearts Publishing",published,https://www.braveheartspublishing.com/blog/category/The+Mariana+Trench,,none,Restore/import before considering retirement,yes,title similarity=0.00; public sitemap/HTML review
https://www.braveheartspublishing.com/blog/category/Reading+Development,post,Blog post,"Reading Development — Bridge Books, Reading Tips & Kids Adventure Books | Brave Hearts Publishing Blog — Brave Hearts Publishing",published,https://www.braveheartspublishing.com/blog/category/Reading+Development,,none,Restore/import before considering retirement,yes,title similarity=0.00; public sitemap/HTML review
https://www.braveheartspublishing.com/blog/category/Reading+Lists,post,Blog post,"Reading Lists — Bridge Books, Reading Tips & Kids Adventure Books | Brave Hearts Publishing Blog — Brave Hearts Publishing",published,https://www.braveheartspublishing.com/blog/category/Reading+Lists,,none,Restore/import before considering retirement,yes,title similarity=0.00; public sitemap/HTML review
https://www.braveheartspublishing.com/blog/category/Read+alouds,post,Blog post,"Read alouds — Bridge Books, Reading Tips & Kids Adventure Books | Brave Hearts Publishing Blog — Brave Hearts Publishing",published,https://www.braveheartspublishing.com/blog/category/Read+alouds,,none,Restore/import before considering retirement,yes,title similarity=0.00; public sitemap/HTML review
https://www.braveheartspublishing.com/blog/category/Age-Specific+Reading+Lists,post,Blog post,"Age-Specific Reading Lists — Bridge Books, Reading Tips & Kids Adventure Books | Brave Hearts Publishing Blog — Brave Hearts Publishing",published,https://www.braveheartspublishing.com/blog/category/Age-Specific+Reading+Lists,,none,Restore/import before considering retirement,yes,title similarity=0.00; public sitemap/HTML review
https://www.braveheartspublishing.com/blog/category/Summer+Reading,post,Blog post,"Summer Reading — Bridge Books, Reading Tips & Kids Adventure Books | Brave Hearts Publishing Blog — Brave Hearts Publishing",published,https://www.braveheartspublishing.com/blog/category/Summer+Reading,,none,Restore/import before considering retirement,yes,title similarity=0.00; public sitemap/HTML review
https://www.braveheartspublishing.com/blog/category/Teacher+Resources,post,Blog post,"Teacher Resources — Bridge Books, Reading Tips & Kids Adventure Books | Brave Hearts Publishing Blog — Brave Hearts Publishing",published,https://www.braveheartspublishing.com/blog/category/Teacher+Resources,,none,Restore/import before considering retirement,yes,title similarity=0.00; public sitemap/HTML review
https://www.braveheartspublishing.com/blog/category/children%27s+books,post,Blog post,"children's books — Bridge Books, Reading Tips & Kids Adventure Books | Brave Hearts Publishing Blog — Brave Hearts Publishing",published,https://www.braveheartspublishing.com/blog/category/children%27s+books,,none,Restore/import before considering retirement,yes,title similarity=0.00; public sitemap/HTML review
https://www.braveheartspublishing.com/blog/category/Adventure,post,Blog post,"Adventure — Bridge Books, Reading Tips & Kids Adventure Books | Brave Hearts Publishing Blog — Brave Hearts Publishing",published,https://www.braveheartspublishing.com/blog/category/Adventure,,none,Restore/import before considering retirement,yes,title similarity=0.00; public sitemap/HTML review
