url,object_type,object_id,title,slug,status,canonical,indexable,sitemap_source,notes
https://www.braveheartspublishing.com/blog/tag/grades+1-3+read+aloud,post,,"grades 1-3 read aloud — Bridge Books, Reading Tips & Kids Adventure Books | Brave Hearts Publishing Blog — Brave Hearts Publishing",grades+1-3+read+aloud,published,https://www.braveheartspublishing.com/blog/tag/grades+1-3+read+aloud,yes,https://www.braveheartspublishing.com/sitemap.xml,Squarespace sitemap inventory
https://www.braveheartspublishing.com/blog/tag/books+for+kids+who+love+science,post,,"books for kids who love science — Bridge Books, Reading Tips & Kids Adventure Books | Brave Hearts Publishing Blog — Brave Hearts Publishing",books+for+kids+who+love+science,published,https://www.braveheartspublishing.com/blog/tag/books+for+kids+who+love+science,yes,https://www.braveheartspublishing.com/sitemap.xml,Squarespace sitemap inventory
https://www.braveheartspublishing.com/blog/tag/lexile+score,post,,"lexile score — Bridge Books, Reading Tips & Kids Adventure Books | Brave Hearts Publishing Blog — Brave Hearts Publishing",lexile+score,published,https://www.braveheartspublishing.com/blog/tag/lexile+score,yes,https://www.braveheartspublishing.com/sitemap.xml,Squarespace sitemap inventory
https://www.braveheartspublishing.com/blog/tag/kids+who+hate+reading,post,,"kids who hate reading — Bridge Books, Reading Tips & Kids Adventure Books | Brave Hearts Publishing Blog — Brave Hearts Publishing",kids+who+hate+reading,published,https://www.braveheartspublishing.com/blog/tag/kids+who+hate+reading,yes,https://www.braveheartspublishing.com/sitemap.xml,Squarespace sitemap inventory
https://www.braveheartspublishing.com/blog/tag/my+child+hates+reading,post,,"my child hates reading — Bridge Books, Reading Tips & Kids Adventure Books | Brave Hearts Publishing Blog — Brave Hearts Publishing",my+child+hates+reading,published,https://www.braveheartspublishing.com/blog/tag/my+child+hates+reading,yes,https://www.braveheartspublishing.com/sitemap.xml,Squarespace sitemap inventory
https://www.braveheartspublishing.com/blog/tag/adventure+books+for+kids,post,,"adventure books for kids — Bridge Books, Reading Tips & Kids Adventure Books | Brave Hearts Publishing Blog — Brave Hearts Publishing",adventure+books+for+kids,published,https://www.braveheartspublishing.com/blog/tag/adventure+books+for+kids,yes,https://www.braveheartspublishing.com/sitemap.xml,Squarespace sitemap inventory
https://www.braveheartspublishing.com/blog/tag/How+to+pick+a+read+aloud,post,,"How to pick a read aloud — Bridge Books, Reading Tips & Kids Adventure Books | Brave Hearts Publishing Blog — Brave Hearts Publishing",How+to+pick+a+read+aloud,published,https://www.braveheartspublishing.com/blog/tag/How+to+pick+a+read+aloud,yes,https://www.braveheartspublishing.com/sitemap.xml,Squarespace sitemap inventory
https://www.braveheartspublishing.com/blog/tag/read+aloud+tips,post,,"read aloud tips — Bridge Books, Reading Tips & Kids Adventure Books | Brave Hearts Publishing Blog — Brave Hearts Publishing",read+aloud+tips,published,https://www.braveheartspublishing.com/blog/tag/read+aloud+tips,yes,https://www.braveheartspublishing.com/sitemap.xml,Squarespace sitemap inventory
https://www.braveheartspublishing.com/blog/tag/classroom+visit,post,,"classroom visit — Bridge Books, Reading Tips & Kids Adventure Books | Brave Hearts Publishing Blog — Brave Hearts Publishing",classroom+visit,published,https://www.braveheartspublishing.com/blog/tag/classroom+visit,yes,https://www.braveheartspublishing.com/sitemap.xml,Squarespace sitemap inventory
https://www.braveheartspublishing.com/blog/tag/sea+adventure+books,post,,"sea adventure books — Bridge Books, Reading Tips & Kids Adventure Books | Brave Hearts Publishing Blog — Brave Hearts Publishing",sea+adventure+books,published,https://www.braveheartspublishing.com/blog/tag/sea+adventure+books,yes,https://www.braveheartspublishing.com/sitemap.xml,Squarespace sitemap inventory
https://www.braveheartspublishing.com/blog/tag/reading+level+by+grade,post,,"reading level by grade — Bridge Books, Reading Tips & Kids Adventure Books | Brave Hearts Publishing Blog — Brave Hearts Publishing",reading+level+by+grade,published,https://www.braveheartspublishing.com/blog/tag/reading+level+by+grade,yes,https://www.braveheartspublishing.com/sitemap.xml,Squarespace sitemap inventory
https://www.braveheartspublishing.com/blog/tag/books+like+magic+tree+house,post,,"books like magic tree house — Bridge Books, Reading Tips & Kids Adventure Books | Brave Hearts Publishing Blog — Brave Hearts Publishing",books+like+magic+tree+house,published,https://www.braveheartspublishing.com/blog/tag/books+like+magic+tree+house,yes,https://www.braveheartspublishing.com/sitemap.xml,Squarespace sitemap inventory
https://www.braveheartspublishing.com/blog/tag/Children%27s+Books,post,,"Children's Books — Bridge Books, Reading Tips & Kids Adventure Books | Brave Hearts Publishing Blog — Brave Hearts Publishing",Children%27s+Books,published,https://www.braveheartspublishing.com/blog/tag/Children%27s+Books,yes,https://www.braveheartspublishing.com/sitemap.xml,Squarespace sitemap inventory
https://www.braveheartspublishing.com/blog/tag/stem+books+for+kids+ages+6-9,post,,"stem books for kids ages 6-9 — Bridge Books, Reading Tips & Kids Adventure Books | Brave Hearts Publishing Blog — Brave Hearts Publishing",stem+books+for+kids+ages+6-9,published,https://www.braveheartspublishing.com/blog/tag/stem+books+for+kids+ages+6-9,yes,https://www.braveheartspublishing.com/sitemap.xml,Squarespace sitemap inventory
https://www.braveheartspublishing.com/blog/tag/children%27s+books,post,,"children's books — Bridge Books, Reading Tips & Kids Adventure Books | Brave Hearts Publishing Blog — Brave Hearts Publishing",children%27s+books,published,https://www.braveheartspublishing.com/blog/tag/children%27s+books,yes,https://www.braveheartspublishing.com/sitemap.xml,Squarespace sitemap inventory
https://www.braveheartspublishing.com/blog/tag/everest+for+kids,post,,"everest for kids — Bridge Books, Reading Tips & Kids Adventure Books | Brave Hearts Publishing Blog — Brave Hearts Publishing",everest+for+kids,published,https://www.braveheartspublishing.com/blog/tag/everest+for+kids,yes,https://www.braveheartspublishing.com/sitemap.xml,Squarespace sitemap inventory
https://www.braveheartspublishing.com/blog/tag/graphic+novel+to+chapter+books,post,,"graphic novel to chapter books — Bridge Books, Reading Tips & Kids Adventure Books | Brave Hearts Publishing Blog — Brave Hearts Publishing",graphic+novel+to+chapter+books,published,https://www.braveheartspublishing.com/blog/tag/graphic+novel+to+chapter+books,yes,https://www.braveheartspublishing.com/sitemap.xml,Squarespace sitemap inventory
https://www.braveheartspublishing.com/blog/tag/Kirkus+reviews+children%27s+book,post,,"Kirkus reviews children's book — Bridge Books, Reading Tips & Kids Adventure Books | Brave Hearts Publishing Blog — Brave Hearts Publishing",Kirkus+reviews+children%27s+book,published,https://www.braveheartspublishing.com/blog/tag/Kirkus+reviews+children%27s+book,yes,https://www.braveheartspublishing.com/sitemap.xml,Squarespace sitemap inventory
https://www.braveheartspublishing.com/blog/tag/reading+stamina,post,,"reading stamina — Bridge Books, Reading Tips & Kids Adventure Books | Brave Hearts Publishing Blog — Brave Hearts Publishing",reading+stamina,published,https://www.braveheartspublishing.com/blog/tag/reading+stamina,yes,https://www.braveheartspublishing.com/sitemap.xml,Squarespace sitemap inventory
https://www.braveheartspublishing.com/blog/tag/book+for+kids+ages+6-9,post,,"book for kids ages 6-9 — Bridge Books, Reading Tips & Kids Adventure Books | Brave Hearts Publishing Blog — Brave Hearts Publishing",book+for+kids+ages+6-9,published,https://www.braveheartspublishing.com/blog/tag/book+for+kids+ages+6-9,yes,https://www.braveheartspublishing.com/sitemap.xml,Squarespace sitemap inventory
https://www.braveheartspublishing.com/blog/tag/early+readers,post,,"early readers — Bridge Books, Reading Tips & Kids Adventure Books | Brave Hearts Publishing Blog — Brave Hearts Publishing",early+readers,published,https://www.braveheartspublishing.com/blog/tag/early+readers,yes,https://www.braveheartspublishing.com/sitemap.xml,Squarespace sitemap inventory
https://www.braveheartspublishing.com/blog/tag/3rd+grade+reading+level,post,,"3rd grade reading level — Bridge Books, Reading Tips & Kids Adventure Books | Brave Hearts Publishing Blog — Brave Hearts Publishing",3rd+grade+reading+level,published,https://www.braveheartspublishing.com/blog/tag/3rd+grade+reading+level,yes,https://www.braveheartspublishing.com/sitemap.xml,Squarespace sitemap inventory
https://www.braveheartspublishing.com/blog/tag/reading+transition,post,,"reading transition — Bridge Books, Reading Tips & Kids Adventure Books | Brave Hearts Publishing Blog — Brave Hearts Publishing",reading+transition,published,https://www.braveheartspublishing.com/blog/tag/reading+transition,yes,https://www.braveheartspublishing.com/sitemap.xml,Squarespace sitemap inventory
https://www.braveheartspublishing.com/blog/tag/children%27s+reading+stages,post,,"children's reading stages — Bridge Books, Reading Tips & Kids Adventure Books | Brave Hearts Publishing Blog — Brave Hearts Publishing",children%27s+reading+stages,published,https://www.braveheartspublishing.com/blog/tag/children%27s+reading+stages,yes,https://www.braveheartspublishing.com/sitemap.xml,Squarespace sitemap inventory
https://www.braveheartspublishing.com/blog/tag/Boise+Idaho,post,,"Boise Idaho — Bridge Books, Reading Tips & Kids Adventure Books | Brave Hearts Publishing Blog — Brave Hearts Publishing",Boise+Idaho,published,https://www.braveheartspublishing.com/blog/tag/Boise+Idaho,yes,https://www.braveheartspublishing.com/sitemap.xml,Squarespace sitemap inventory
https://www.braveheartspublishing.com/blog/tag/Mariana+Trench+Facts,post,,"Mariana Trench Facts — Bridge Books, Reading Tips & Kids Adventure Books | Brave Hearts Publishing Blog — Brave Hearts Publishing",Mariana+Trench+Facts,published,https://www.braveheartspublishing.com/blog/tag/Mariana+Trench+Facts,yes,https://www.braveheartspublishing.com/sitemap.xml,Squarespace sitemap inventory
https://www.braveheartspublishing.com/blog/tag/teacher+read+aloud,post,,"teacher read aloud — Bridge Books, Reading Tips & Kids Adventure Books | Brave Hearts Publishing Blog — Brave Hearts Publishing",teacher+read+aloud,published,https://www.braveheartspublishing.com/blog/tag/teacher+read+aloud,yes,https://www.braveheartspublishing.com/sitemap.xml,Squarespace sitemap inventory
https://www.braveheartspublishing.com/blog/tag/transitional+readers,post,,"transitional readers — Bridge Books, Reading Tips & Kids Adventure Books | Brave Hearts Publishing Blog — Brave Hearts Publishing",transitional+readers,published,https://www.braveheartspublishing.com/blog/tag/transitional+readers,yes,https://www.braveheartspublishing.com/sitemap.xml,Squarespace sitemap inventory
https://www.braveheartspublishing.com/blog/tag/books+for+boys+ages+6-9,post,,"books for boys ages 6-9 — Bridge Books, Reading Tips & Kids Adventure Books | Brave Hearts Publishing Blog — Brave Hearts Publishing",books+for+boys+ages+6-9,published,https://www.braveheartspublishing.com/blog/tag/books+for+boys+ages+6-9,yes,https://www.braveheartspublishing.com/sitemap.xml,Squarespace sitemap inventory
https://www.braveheartspublishing.com/blog/tag/nature+for+kids,post,,"nature for kids — Bridge Books, Reading Tips & Kids Adventure Books | Brave Hearts Publishing Blog — Brave Hearts Publishing",nature+for+kids,published,https://www.braveheartspublishing.com/blog/tag/nature+for+kids,yes,https://www.braveheartspublishing.com/sitemap.xml,Squarespace sitemap inventory
https://www.braveheartspublishing.com/blog/tag/grades+1-3,post,,"grades 1-3 — Bridge Books, Reading Tips & Kids Adventure Books | Brave Hearts Publishing Blog — Brave Hearts Publishing",grades+1-3,published,https://www.braveheartspublishing.com/blog/tag/grades+1-3,yes,https://www.braveheartspublishing.com/sitemap.xml,Squarespace sitemap inventory
https://www.braveheartspublishing.com/blog/tag/dog+man+next+book,post,,"dog man next book — Bridge Books, Reading Tips & Kids Adventure Books | Brave Hearts Publishing Blog — Brave Hearts Publishing",dog+man+next+book,published,https://www.braveheartspublishing.com/blog/tag/dog+man+next+book,yes,https://www.braveheartspublishing.com/sitemap.xml,Squarespace sitemap inventory
https://www.braveheartspublishing.com/home,page,,Brave Hearts Publishing | Bridge Books for Kids Ages 6–9,home,published,https://www.braveheartspublishing.com,yes,https://www.braveheartspublishing.com/sitemap.xml,Squarespace sitemap inventory
https://images.squarespace-cdn.com/content/v1/69a4852e7db0bc7e34bc3354/7c5f01ec-a2c4-4bfa-b1ef-13d0622713c5/E-Book+Cover+-+Final-+4-6-26.jpeg.jpg,page,,,E-Book+Cover+-+Final-+4-6-26.jpeg.jpg,published,,yes,https://www.braveheartspublishing.com/sitemap.xml,Squarespace sitemap inventory
https://images.squarespace-cdn.com/content/v1/69a4852e7db0bc7e34bc3354/a787e1c6-a0f9-4f85-bbd9-079a9becf4ec/Final+Ebook+Cover+4-10-26-+Everest.jpg,page,,,Final+Ebook+Cover+4-10-26-+Everest.jpg,published,,yes,https://www.braveheartspublishing.com/sitemap.xml,Squarespace sitemap inventory
https://images.squarespace-cdn.com/content/v1/69a4852e7db0bc7e34bc3354/949eeadf-f1dc-4f0f-b8b7-c183c5353a02/Andrew+and+Charlotte.jpg,page,,,Andrew+and+Charlotte.jpg,published,,yes,https://www.braveheartspublishing.com/sitemap.xml,Squarespace sitemap inventory
https://images.squarespace-cdn.com/content/v1/69a4852e7db0bc7e34bc3354/cccb6f01-5fd3-4a31-94de-1cfdf4c399a4/Children%27s+adventure+New+Cover+Text-+Cropped_upscayl_4x_upscayl-standard-4x.png,page,,,Children%27s+adventure+New+Cover+Text-+Cropped_upscayl_4x_upscayl-standard-4x.png,published,,yes,https://www.braveheartspublishing.com/sitemap.xml,Squarespace sitemap inventory
https://images.squarespace-cdn.com/content/v1/69a4852e7db0bc7e34bc3354/4b32f4e4-2bbd-4b58-85a1-9c8f8d9b6901/FUll+scene+Full+rough+OLDER.png,page,,,FUll+scene+Full+rough+OLDER.png,published,,yes,https://www.braveheartspublishing.com/sitemap.xml,Squarespace sitemap inventory
https://images.squarespace-cdn.com/content/v1/69a4852e7db0bc7e34bc3354/b3484e23-cd5f-4ec8-8e16-3d803c3f6285/C2+Half+Scene+Older-+trans.jpg,page,,,C2+Half+Scene+Older-+trans.jpg,published,,yes,https://www.braveheartspublishing.com/sitemap.xml,Squarespace sitemap inventory
https://images.squarespace-cdn.com/content/v1/69a4852e7db0bc7e34bc3354/62c80681-03f3-40b3-bdc2-b82443da03fb/C5+Half+Scene+Older+-+trans.jpg,page,,,C5+Half+Scene+Older+-+trans.jpg,published,,yes,https://www.braveheartspublishing.com/sitemap.xml,Squarespace sitemap inventory
https://images.squarespace-cdn.com/content/v1/69a4852e7db0bc7e34bc3354/ae636775-0bec-429b-971a-50168afc9426/C11+Challenger+Deep+-+Full+page+bleed.jpg,page,,,C11+Challenger+Deep+-+Full+page+bleed.jpg,published,,yes,https://www.braveheartspublishing.com/sitemap.xml,Squarespace sitemap inventory
https://www.braveheartspublishing.com/contact,page,,Contact Brave Hearts Publishing | Author Inquiries & School Visits — Brave Hearts Publishing,contact,published,https://www.braveheartspublishing.com/contact,yes,https://www.braveheartspublishing.com/sitemap.xml,Squarespace sitemap inventory
https://images.squarespace-cdn.com/content/v1/69a4852e7db0bc7e34bc3354/fa99bb61-4609-4bd4-aed7-bb6344e30719/Brave+Learning_upscayl_4x_upscayl-standard-4x.png,page,,,Brave+Learning_upscayl_4x_upscayl-standard-4x.png,published,,yes,https://www.braveheartspublishing.com/sitemap.xml,Squarespace sitemap inventory
https://images.squarespace-cdn.com/content/v1/69a4852e7db0bc7e34bc3354/7a1e849f-0a28-41ac-89fa-e1b21d4cc4eb/Brave+Learning+Resource+_upscayl_4x_upscayl-standard-4x-SMALL.jpg,page,,,Brave+Learning+Resource+_upscayl_4x_upscayl-standard-4x-SMALL.jpg,published,,yes,https://www.braveheartspublishing.com/sitemap.xml,Squarespace sitemap inventory
https://images.squarespace-cdn.com/content/v1/69a4852e7db0bc7e34bc3354/00756100-cb99-4461-862c-fea29f6a75b2/Mariana+trench+diagram-Resized-5.75x8.75-+With+margins_upscayl_4x_upscayl-standard-4x-+SMALL.jpg,page,,,Mariana+trench+diagram-Resized-5.75x8.75-+With+margins_upscayl_4x_upscayl-standard-4x-+SMALL.jpg,published,,yes,https://www.braveheartspublishing.com/sitemap.xml,Squarespace sitemap inventory
https://www.braveheartspublishing.com/books,page,,Adventures of Charlotte & Henry — Bridge Books for Kids Ages 6–9 — Brave Hearts Publishing,books,published,https://www.braveheartspublishing.com/books,yes,https://www.braveheartspublishing.com/sitemap.xml,Squarespace sitemap inventory
https://images.squarespace-cdn.com/content/v1/69a4852e7db0bc7e34bc3354/89616443-bca6-4b7c-a5fc-7ace152df74f/E-Book+Cover+-+Final-+4-6-26.jpeg.jpg,page,,,E-Book+Cover+-+Final-+4-6-26.jpeg.jpg,published,,yes,https://www.braveheartspublishing.com/sitemap.xml,Squarespace sitemap inventory
https://images.squarespace-cdn.com/content/v1/69a4852e7db0bc7e34bc3354/ae1a26aa-5bc8-44c2-b8e8-f26507a3ab1e/Final+Ebook+Cover+4-10-26-+Everest.jpg,page,,,Final+Ebook+Cover+4-10-26-+Everest.jpg,published,,yes,https://www.braveheartspublishing.com/sitemap.xml,Squarespace sitemap inventory
https://www.braveheartspublishing.com/teachers,page,,Free Teacher's Guide | Adventures of Charlotte and Henry: The Mariana Trench — Brave Hearts Publishing,teachers,published,https://www.braveheartspublishing.com/teachers,yes,https://www.braveheartspublishing.com/sitemap.xml,Squarespace sitemap inventory
https://images.squarespace-cdn.com/content/v1/69a4852e7db0bc7e34bc3354/d115aecd-a9e1-4edf-8a6a-81d5e36e1468/image15.jpeg,page,,,image15.jpeg,published,,yes,https://www.braveheartspublishing.com/sitemap.xml,Squarespace sitemap inventory
https://images.squarespace-cdn.com/content/v1/69a4852e7db0bc7e34bc3354/b45a263a-606b-44a0-b5c9-ab4d5d8486cd/image17.jpeg,page,,,image17.jpeg,published,,yes,https://www.braveheartspublishing.com/sitemap.xml,Squarespace sitemap inventory
https://images.squarespace-cdn.com/content/v1/69a4852e7db0bc7e34bc3354/f40f076a-d9e2-4a15-afb7-4d81afa4f143/image10.jpeg,page,,,image10.jpeg,published,,yes,https://www.braveheartspublishing.com/sitemap.xml,Squarespace sitemap inventory
https://images.squarespace-cdn.com/content/v1/69a4852e7db0bc7e34bc3354/fcffcc1f-ef71-4902-99d3-b7eca28962b4/image8.jpeg,page,,,image8.jpeg,published,,yes,https://www.braveheartspublishing.com/sitemap.xml,Squarespace sitemap inventory
https://images.squarespace-cdn.com/content/v1/69a4852e7db0bc7e34bc3354/a7e60701-871a-42be-a455-8fd70d980e5e/Screenshot+2026-03-19+17.58.08.png,page,,,Screenshot+2026-03-19+17.58.08.png,published,,yes,https://www.braveheartspublishing.com/sitemap.xml,Squarespace sitemap inventory
https://images.squarespace-cdn.com/content/v1/69a4852e7db0bc7e34bc3354/e5d88ccd-1805-4895-9df7-a4b18dbc8a0f/C10+The+Dive+Half+Scene.jpg,page,,,C10+The+Dive+Half+Scene.jpg,published,,yes,https://www.braveheartspublishing.com/sitemap.xml,Squarespace sitemap inventory
https://images.squarespace-cdn.com/content/v1/69a4852e7db0bc7e34bc3354/25855020-20ee-4015-be71-f20db1b336d1/Screenshot+2026-03-19+17.58.40_upscayl_4x_upscayl-standard-4x.png,page,,,Screenshot+2026-03-19+17.58.40_upscayl_4x_upscayl-standard-4x.png,published,,yes,https://www.braveheartspublishing.com/sitemap.xml,Squarespace sitemap inventory
https://images.squarespace-cdn.com/content/v1/69a4852e7db0bc7e34bc3354/e20c56db-28bd-4679-8941-c3fff9a81023/Screenshot+2026-03-19+17.59.08_upscayl_4x_upscayl-standard-4x.png,page,,,Screenshot+2026-03-19+17.59.08_upscayl_4x_upscayl-standard-4x.png,published,,yes,https://www.braveheartspublishing.com/sitemap.xml,Squarespace sitemap inventory
https://www.braveheartspublishing.com/bridge-books,page,,Bridge Books for Kids Ages 6–9 | The Parent's Complete Guide — Brave Hearts Publishing,bridge-books,published,https://www.braveheartspublishing.com/bridge-books,yes,https://www.braveheartspublishing.com/sitemap.xml,Squarespace sitemap inventory
https://images.squarespace-cdn.com/content/v1/69a4852e7db0bc7e34bc3354/804f2ec8-d347-4cf6-bc6b-15049b574ad7/Best+Bridge+Books+for+Kids+Pin.png,page,,,Best+Bridge+Books+for+Kids+Pin.png,published,,yes,https://www.braveheartspublishing.com/sitemap.xml,Squarespace sitemap inventory
https://www.braveheartspublishing.com/reading-levels,page,,Reading Levels & Lexile Scores — A Parent's Plain-English Guide — Brave Hearts Publishing,reading-levels,published,https://www.braveheartspublishing.com/reading-levels,yes,https://www.braveheartspublishing.com/sitemap.xml,Squarespace sitemap inventory
https://images.squarespace-cdn.com/content/v1/69a4852e7db0bc7e34bc3354/d0b13222-266a-4b99-a9fe-5ae95135f61d/What+is+a+Lexile.png,page,,,What+is+a+Lexile.png,published,,yes,https://www.braveheartspublishing.com/sitemap.xml,Squarespace sitemap inventory
https://www.braveheartspublishing.com/mariana-trench,page,,"Mariana Trench & Ocean Science for Kids — Facts, Books & Adventures — Brave Hearts Publishing",mariana-trench,published,https://www.braveheartspublishing.com/mariana-trench,yes,https://www.braveheartspublishing.com/sitemap.xml,Squarespace sitemap inventory
https://images.squarespace-cdn.com/content/v1/69a4852e7db0bc7e34bc3354/2d6830f2-530b-4785-82e9-043191e5e58c/Mariana+Trench+For+Kids+2.png,page,,,Mariana+Trench+For+Kids+2.png,published,,yes,https://www.braveheartspublishing.com/sitemap.xml,Squarespace sitemap inventory
https://www.braveheartspublishing.com/reluctant-readers,page,,My Child Hates Reading — What Actually Works | Brave Hearts Publishing — Brave Hearts Publishing,reluctant-readers,published,https://www.braveheartspublishing.com/reluctant-readers,yes,https://www.braveheartspublishing.com/sitemap.xml,Squarespace sitemap inventory
https://images.squarespace-cdn.com/content/v1/69a4852e7db0bc7e34bc3354/cf0f3391-c1dc-490f-91d2-cba1ac97c63f/Outgrew+picture+books+-+Pin.png,page,,,Outgrew+picture+books+-+Pin.png,published,,yes,https://www.braveheartspublishing.com/sitemap.xml,Squarespace sitemap inventory
https://www.braveheartspublishing.com/read-alouds,page,,Best Read-Aloud Books for Grades 1–3 | Brave Hearts Publishing — Brave Hearts Publishing,read-alouds,published,https://www.braveheartspublishing.com/read-alouds,yes,https://www.braveheartspublishing.com/sitemap.xml,Squarespace sitemap inventory
https://images.squarespace-cdn.com/content/v1/69a4852e7db0bc7e34bc3354/92a3de6b-8ac2-4e75-83c6-a302257fd4f8/The+Best+Read+Aloud+Books+For+the+Classroom.png,page,,,The+Best+Read+Aloud+Books+For+the+Classroom.png,published,,yes,https://www.braveheartspublishing.com/sitemap.xml,Squarespace sitemap inventory
https://www.braveheartspublishing.com/store,page,,Store 2 — Brave Hearts Publishing,store,published,https://www.braveheartspublishing.com/store,yes,https://www.braveheartspublishing.com/sitemap.xml,Squarespace sitemap inventory
