Old URL,Content Type,Title,Real Authored Content,Matching New URL,URL Changed,Action,Notes
https://www.braveheartspublishing.com/blog/tag/bridge+books,Squarespace generated/irrelevant legacy URL,"bridge books — Bridge Books, Reading Tips & Kids Adventure Books | Brave Hearts Publishing Blog — Brave Hearts Publishing",no,,,IGNORE_LEGACY_NOISE,Owner-approved: no import and no redirect
https://www.braveheartspublishing.com/blog/tag/reading+level,Squarespace generated/irrelevant legacy URL,"reading level — Bridge Books, Reading Tips & Kids Adventure Books | Brave Hearts Publishing Blog — Brave Hearts Publishing",no,,,IGNORE_LEGACY_NOISE,Owner-approved: no import and no redirect
https://www.braveheartspublishing.com/blog/tag/reading+help+ages+6-9,Squarespace generated/irrelevant legacy URL,"reading help ages 6-9 — Bridge Books, Reading Tips & Kids Adventure Books | Brave Hearts Publishing Blog — Brave Hearts Publishing",no,,,IGNORE_LEGACY_NOISE,Owner-approved: no import and no redirect
https://www.braveheartspublishing.com/blog/tag/books+for+first+graders,Squarespace generated/irrelevant legacy URL,"books for first graders — Bridge Books, Reading Tips & Kids Adventure Books | Brave Hearts Publishing Blog — Brave Hearts Publishing",no,,,IGNORE_LEGACY_NOISE,Owner-approved: no import and no redirect
https://www.braveheartspublishing.com/blog/tag/reading+help+for+parents,Squarespace generated/irrelevant legacy URL,"reading help for parents — Bridge Books, Reading Tips & Kids Adventure Books | Brave Hearts Publishing Blog — Brave Hearts Publishing",no,,,IGNORE_LEGACY_NOISE,Owner-approved: no import and no redirect
https://www.braveheartspublishing.com/blog/tag/Bridge+Books,Squarespace generated/irrelevant legacy URL,"Bridge Books — Bridge Books, Reading Tips & Kids Adventure Books | Brave Hearts Publishing Blog — Brave Hearts Publishing",no,,,IGNORE_LEGACY_NOISE,Owner-approved: no import and no redirect
https://www.braveheartspublishing.com/blog/tag/summer+books+for+kids,Squarespace generated/irrelevant legacy URL,"summer books for kids — Bridge Books, Reading Tips & Kids Adventure Books | Brave Hearts Publishing Blog — Brave Hearts Publishing",no,,,IGNORE_LEGACY_NOISE,Owner-approved: no import and no redirect
https://www.braveheartspublishing.com/blog/tag/picture+books+to+chapter+books,Squarespace generated/irrelevant legacy URL,"picture books to chapter books — Bridge Books, Reading Tips & Kids Adventure Books | Brave Hearts Publishing Blog — Brave Hearts Publishing",no,,,IGNORE_LEGACY_NOISE,Owner-approved: no import and no redirect
https://www.braveheartspublishing.com/blog/tag/Summer+Reading+List,Squarespace generated/irrelevant legacy URL,"Summer Reading List — Bridge Books, Reading Tips & Kids Adventure Books | Brave Hearts Publishing Blog — Brave Hearts Publishing",no,,,IGNORE_LEGACY_NOISE,Owner-approved: no import and no redirect
https://www.braveheartspublishing.com/blog/tag/Adventures+of+Charlotte+and+Henry,Squarespace generated/irrelevant legacy URL,"Adventures of Charlotte and Henry — Bridge Books, Reading Tips & Kids Adventure Books | Brave Hearts Publishing Blog — Brave Hearts Publishing",no,,,IGNORE_LEGACY_NOISE,Owner-approved: no import and no redirect
https://www.braveheartspublishing.com/blog/tag/Lexile+score,Squarespace generated/irrelevant legacy URL,"Lexile score — Bridge Books, Reading Tips & Kids Adventure Books | Brave Hearts Publishing Blog — Brave Hearts Publishing",no,,,IGNORE_LEGACY_NOISE,Owner-approved: no import and no redirect
https://www.braveheartspublishing.com/blog/tag/geography+for+kids,Squarespace generated/irrelevant legacy URL,"geography for kids — Bridge Books, Reading Tips & Kids Adventure Books | Brave Hearts Publishing Blog — Brave Hearts Publishing",no,,,IGNORE_LEGACY_NOISE,Owner-approved: no import and no redirect
https://www.braveheartspublishing.com/blog/tag/Summer+Reading,Squarespace generated/irrelevant legacy URL,"Summer Reading — Bridge Books, Reading Tips & Kids Adventure Books | Brave Hearts Publishing Blog — Brave Hearts Publishing",no,,,IGNORE_LEGACY_NOISE,Owner-approved: no import and no redirect
https://www.braveheartspublishing.com/blog/tag/sea+books+for+kids,Squarespace generated/irrelevant legacy URL,"sea books for kids — Bridge Books, Reading Tips & Kids Adventure Books | Brave Hearts Publishing Blog — Brave Hearts Publishing",no,,,IGNORE_LEGACY_NOISE,Owner-approved: no import and no redirect
https://www.braveheartspublishing.com/blog/tag/elementary+teacher,Squarespace generated/irrelevant legacy URL,"elementary teacher — Bridge Books, Reading Tips & Kids Adventure Books | Brave Hearts Publishing Blog — Brave Hearts Publishing",no,,,IGNORE_LEGACY_NOISE,Owner-approved: no import and no redirect
https://www.braveheartspublishing.com/blog/tag/ages+6-9,Squarespace generated/irrelevant legacy URL,"ages 6-9 — Bridge Books, Reading Tips & Kids Adventure Books | Brave Hearts Publishing Blog — Brave Hearts Publishing",no,,,IGNORE_LEGACY_NOISE,Owner-approved: no import and no redirect
https://www.braveheartspublishing.com/blog/tag/bridge+books+for+kids,Squarespace generated/irrelevant legacy URL,"bridge books for kids — Bridge Books, Reading Tips & Kids Adventure Books | Brave Hearts Publishing Blog — Brave Hearts Publishing",no,,,IGNORE_LEGACY_NOISE,Owner-approved: no import and no redirect
https://www.braveheartspublishing.com/blog/tag/reading+confidence,Squarespace generated/irrelevant legacy URL,"reading confidence — Bridge Books, Reading Tips & Kids Adventure Books | Brave Hearts Publishing Blog — Brave Hearts Publishing",no,,,IGNORE_LEGACY_NOISE,Owner-approved: no import and no redirect
https://www.braveheartspublishing.com/blog/tag/Reading+Tips,Squarespace generated/irrelevant legacy URL,"Reading Tips — Bridge Books, Reading Tips & Kids Adventure Books | Brave Hearts Publishing Blog — Brave Hearts Publishing",no,,,IGNORE_LEGACY_NOISE,Owner-approved: no import and no redirect
https://www.braveheartspublishing.com/blog/tag/Andrew+Signore,Squarespace generated/irrelevant legacy URL,"Andrew Signore — Bridge Books, Reading Tips & Kids Adventure Books | Brave Hearts Publishing Blog — Brave Hearts Publishing",no,,,IGNORE_LEGACY_NOISE,Owner-approved: no import and no redirect
https://www.braveheartspublishing.com/blog/tag/Children%27s+Book+Author,Squarespace generated/irrelevant legacy URL,"Children's Book Author — Bridge Books, Reading Tips & Kids Adventure Books | Brave Hearts Publishing Blog — Brave Hearts Publishing",no,,,IGNORE_LEGACY_NOISE,Owner-approved: no import and no redirect
https://www.braveheartspublishing.com/blog/tag/read+aloud+for+kids,Squarespace generated/irrelevant legacy URL,"read aloud for kids — Bridge Books, Reading Tips & Kids Adventure Books | Brave Hearts Publishing Blog — Brave Hearts Publishing",no,,,IGNORE_LEGACY_NOISE,Owner-approved: no import and no redirect
https://www.braveheartspublishing.com/blog/tag/reading+motivation,Squarespace generated/irrelevant legacy URL,"reading motivation — Bridge Books, Reading Tips & Kids Adventure Books | Brave Hearts Publishing Blog — Brave Hearts Publishing",no,,,IGNORE_LEGACY_NOISE,Owner-approved: no import and no redirect
https://www.braveheartspublishing.com/blog/tag/reading+development,Squarespace generated/irrelevant legacy URL,"reading development — Bridge Books, Reading Tips & Kids Adventure Books | Brave Hearts Publishing Blog — Brave Hearts Publishing",no,,,IGNORE_LEGACY_NOISE,Owner-approved: no import and no redirect
https://www.braveheartspublishing.com/blog/tag/facts+for+kids,Squarespace generated/irrelevant legacy URL,"facts for kids — Bridge Books, Reading Tips & Kids Adventure Books | Brave Hearts Publishing Blog — Brave Hearts Publishing",no,,,IGNORE_LEGACY_NOISE,Owner-approved: no import and no redirect
https://www.braveheartspublishing.com/blog/tag/read+aloud,Squarespace generated/irrelevant legacy URL,"read aloud — Bridge Books, Reading Tips & Kids Adventure Books | Brave Hearts Publishing Blog — Brave Hearts Publishing",no,,,IGNORE_LEGACY_NOISE,Owner-approved: no import and no redirect
https://www.braveheartspublishing.com/blog/tag/kids+who+love+graphic+novels,Squarespace generated/irrelevant legacy URL,"kids who love graphic novels — Bridge Books, Reading Tips & Kids Adventure Books | Brave Hearts Publishing Blog — Brave Hearts Publishing",no,,,IGNORE_LEGACY_NOISE,Owner-approved: no import and no redirect
https://www.braveheartspublishing.com/blog/tag/struggling+readers,Squarespace generated/irrelevant legacy URL,"struggling readers — Bridge Books, Reading Tips & Kids Adventure Books | Brave Hearts Publishing Blog — Brave Hearts Publishing",no,,,IGNORE_LEGACY_NOISE,Owner-approved: no import and no redirect
https://www.braveheartspublishing.com/blog/tag/best+read+aloud+books,Squarespace generated/irrelevant legacy URL,"best read aloud books — Bridge Books, Reading Tips & Kids Adventure Books | Brave Hearts Publishing Blog — Brave Hearts Publishing",no,,,IGNORE_LEGACY_NOISE,Owner-approved: no import and no redirect
https://www.braveheartspublishing.com/blog/tag/best+kids+books,Squarespace generated/irrelevant legacy URL,"best kids books — Bridge Books, Reading Tips & Kids Adventure Books | Brave Hearts Publishing Blog — Brave Hearts Publishing",no,,,IGNORE_LEGACY_NOISE,Owner-approved: no import and no redirect
https://www.braveheartspublishing.com/blog/tag/summer+slide,Squarespace generated/irrelevant legacy URL,"summer slide — Bridge Books, Reading Tips & Kids Adventure Books | Brave Hearts Publishing Blog — Brave Hearts Publishing",no,,,IGNORE_LEGACY_NOISE,Owner-approved: no import and no redirect
https://www.braveheartspublishing.com/blog/tag/7+year+old+books,Squarespace generated/irrelevant legacy URL,"7 year old books — Bridge Books, Reading Tips & Kids Adventure Books | Brave Hearts Publishing Blog — Brave Hearts Publishing",no,,,IGNORE_LEGACY_NOISE,Owner-approved: no import and no redirect
https://www.braveheartspublishing.com/blog/tag/Kids+reading+level,Squarespace generated/irrelevant legacy URL,"Kids reading level — Bridge Books, Reading Tips & Kids Adventure Books | Brave Hearts Publishing Blog — Brave Hearts Publishing",no,,,IGNORE_LEGACY_NOISE,Owner-approved: no import and no redirect
https://www.braveheartspublishing.com/blog/tag/next+step+after+graphic+novels,Squarespace generated/irrelevant legacy URL,"next step after graphic novels — Bridge Books, Reading Tips & Kids Adventure Books | Brave Hearts Publishing Blog — Brave Hearts Publishing",no,,,IGNORE_LEGACY_NOISE,Owner-approved: no import and no redirect
https://www.braveheartspublishing.com/blog/tag/Ages+6-9,Squarespace generated/irrelevant legacy URL,"Ages 6-9 — Bridge Books, Reading Tips & Kids Adventure Books | Brave Hearts Publishing Blog — Brave Hearts Publishing",no,,,IGNORE_LEGACY_NOISE,Owner-approved: no import and no redirect
https://www.braveheartspublishing.com/blog/tag/funny+books+for+kids,Squarespace generated/irrelevant legacy URL,"funny books for kids — Bridge Books, Reading Tips & Kids Adventure Books | Brave Hearts Publishing Blog — Brave Hearts Publishing",no,,,IGNORE_LEGACY_NOISE,Owner-approved: no import and no redirect
https://www.braveheartspublishing.com/blog/tag/reading+progression+kids,Squarespace generated/irrelevant legacy URL,"reading progression kids — Bridge Books, Reading Tips & Kids Adventure Books | Brave Hearts Publishing Blog — Brave Hearts Publishing",no,,,IGNORE_LEGACY_NOISE,Owner-approved: no import and no redirect
https://www.braveheartspublishing.com/blog/tag/science+books+for+kids,Squarespace generated/irrelevant legacy URL,"science books for kids — Bridge Books, Reading Tips & Kids Adventure Books | Brave Hearts Publishing Blog — Brave Hearts Publishing",no,,,IGNORE_LEGACY_NOISE,Owner-approved: no import and no redirect
https://www.braveheartspublishing.com/blog/tag/classroom+resources,Squarespace generated/irrelevant legacy URL,"classroom resources — Bridge Books, Reading Tips & Kids Adventure Books | Brave Hearts Publishing Blog — Brave Hearts Publishing",no,,,IGNORE_LEGACY_NOISE,Owner-approved: no import and no redirect
https://www.braveheartspublishing.com/blog/tag/kids+science,Squarespace generated/irrelevant legacy URL,"kids science — Bridge Books, Reading Tips & Kids Adventure Books | Brave Hearts Publishing Blog — Brave Hearts Publishing",no,,,IGNORE_LEGACY_NOISE,Owner-approved: no import and no redirect
https://www.braveheartspublishing.com/blog/tag/reluctant+readers,Squarespace generated/irrelevant legacy URL,"reluctant readers — Bridge Books, Reading Tips & Kids Adventure Books | Brave Hearts Publishing Blog — Brave Hearts Publishing",no,,,IGNORE_LEGACY_NOISE,Owner-approved: no import and no redirect
https://www.braveheartspublishing.com/blog/tag/books+for+7+year+olds,Squarespace generated/irrelevant legacy URL,"books for 7 year olds — Bridge Books, Reading Tips & Kids Adventure Books | Brave Hearts Publishing Blog — Brave Hearts Publishing",no,,,IGNORE_LEGACY_NOISE,Owner-approved: no import and no redirect
https://www.braveheartspublishing.com/blog/tag/graphic+novels+for+kids,Squarespace generated/irrelevant legacy URL,"graphic novels for kids — Bridge Books, Reading Tips & Kids Adventure Books | Brave Hearts Publishing Blog — Brave Hearts Publishing",no,,,IGNORE_LEGACY_NOISE,Owner-approved: no import and no redirect
https://www.braveheartspublishing.com/blog/tag/kids+books+age+7,Squarespace generated/irrelevant legacy URL,"kids books age 7 — Bridge Books, Reading Tips & Kids Adventure Books | Brave Hearts Publishing Blog — Brave Hearts Publishing",no,,,IGNORE_LEGACY_NOISE,Owner-approved: no import and no redirect
https://www.braveheartspublishing.com/blog/tag/Brave+Hearts+Publishing,Squarespace generated/irrelevant legacy URL,"Brave Hearts Publishing — Bridge Books, Reading Tips & Kids Adventure Books | Brave Hearts Publishing Blog — Brave Hearts Publishing",no,,,IGNORE_LEGACY_NOISE,Owner-approved: no import and no redirect
https://www.braveheartspublishing.com/blog/tag/Kirkus+Review,Squarespace generated/irrelevant legacy URL,"Kirkus Review — Bridge Books, Reading Tips & Kids Adventure Books | Brave Hearts Publishing Blog — Brave Hearts Publishing",no,,,IGNORE_LEGACY_NOISE,Owner-approved: no import and no redirect
https://www.braveheartspublishing.com/blog/tag/early+chapter+books,Squarespace generated/irrelevant legacy URL,"early chapter books — Bridge Books, Reading Tips & Kids Adventure Books | Brave Hearts Publishing Blog — Brave Hearts Publishing",no,,,IGNORE_LEGACY_NOISE,Owner-approved: no import and no redirect
https://www.braveheartspublishing.com/blog/tag/reading+levels+chart,Squarespace generated/irrelevant legacy URL,"reading levels chart — Bridge Books, Reading Tips & Kids Adventure Books | Brave Hearts Publishing Blog — Brave Hearts Publishing",no,,,IGNORE_LEGACY_NOISE,Owner-approved: no import and no redirect
https://www.braveheartspublishing.com/blog/tag/kids+reading+help,Squarespace generated/irrelevant legacy URL,"kids reading help — Bridge Books, Reading Tips & Kids Adventure Books | Brave Hearts Publishing Blog — Brave Hearts Publishing",no,,,IGNORE_LEGACY_NOISE,Owner-approved: no import and no redirect
https://www.braveheartspublishing.com/blog/tag/lexile+explained,Squarespace generated/irrelevant legacy URL,"lexile explained — Bridge Books, Reading Tips & Kids Adventure Books | Brave Hearts Publishing Blog — Brave Hearts Publishing",no,,,IGNORE_LEGACY_NOISE,Owner-approved: no import and no redirect
https://www.braveheartspublishing.com/blog/tag/Why+I+wrote+this+book,Squarespace generated/irrelevant legacy URL,"Why I wrote this book — Bridge Books, Reading Tips & Kids Adventure Books | Brave Hearts Publishing Blog — Brave Hearts Publishing",no,,,IGNORE_LEGACY_NOISE,Owner-approved: no import and no redirect
https://www.braveheartspublishing.com/blog/tag/best+books+for+7+year+olds,Squarespace generated/irrelevant legacy URL,"best books for 7 year olds — Bridge Books, Reading Tips & Kids Adventure Books | Brave Hearts Publishing Blog — Brave Hearts Publishing",no,,,IGNORE_LEGACY_NOISE,Owner-approved: no import and no redirect
https://www.braveheartspublishing.com/blog/tag/how+to+use+lexile+score,Squarespace generated/irrelevant legacy URL,"how to use lexile score — Bridge Books, Reading Tips & Kids Adventure Books | Brave Hearts Publishing Blog — Brave Hearts Publishing",no,,,IGNORE_LEGACY_NOISE,Owner-approved: no import and no redirect
https://www.braveheartspublishing.com/blog/tag/find+books+by+lexile+level,Squarespace generated/irrelevant legacy URL,"find books by lexile level — Bridge Books, Reading Tips & Kids Adventure Books | Brave Hearts Publishing Blog — Brave Hearts Publishing",no,,,IGNORE_LEGACY_NOISE,Owner-approved: no import and no redirect
https://www.braveheartspublishing.com/blog/tag/books+for+second+graders,Squarespace generated/irrelevant legacy URL,"books for second graders — Bridge Books, Reading Tips & Kids Adventure Books | Brave Hearts Publishing Blog — Brave Hearts Publishing",no,,,IGNORE_LEGACY_NOISE,Owner-approved: no import and no redirect
https://www.braveheartspublishing.com/blog/tag/lexile+score+by+grade+level,Squarespace generated/irrelevant legacy URL,"lexile score by grade level — Bridge Books, Reading Tips & Kids Adventure Books | Brave Hearts Publishing Blog — Brave Hearts Publishing",no,,,IGNORE_LEGACY_NOISE,Owner-approved: no import and no redirect
https://www.braveheartspublishing.com/blog/tag/reading+roadmap,Squarespace generated/irrelevant legacy URL,"reading roadmap — Bridge Books, Reading Tips & Kids Adventure Books | Brave Hearts Publishing Blog — Brave Hearts Publishing",no,,,IGNORE_LEGACY_NOISE,Owner-approved: no import and no redirect
https://www.braveheartspublishing.com/blog/tag/bridge+books+from+graphic+novels,Squarespace generated/irrelevant legacy URL,"bridge books from graphic novels — Bridge Books, Reading Tips & Kids Adventure Books | Brave Hearts Publishing Blog — Brave Hearts Publishing",no,,,IGNORE_LEGACY_NOISE,Owner-approved: no import and no redirect
https://www.braveheartspublishing.com/blog/tag/kids+books,Squarespace generated/irrelevant legacy URL,"kids books — Bridge Books, Reading Tips & Kids Adventure Books | Brave Hearts Publishing Blog — Brave Hearts Publishing",no,,,IGNORE_LEGACY_NOISE,Owner-approved: no import and no redirect
https://www.braveheartspublishing.com/blog/tag/elementary+classroom,Squarespace generated/irrelevant legacy URL,"elementary classroom — Bridge Books, Reading Tips & Kids Adventure Books | Brave Hearts Publishing Blog — Brave Hearts Publishing",no,,,IGNORE_LEGACY_NOISE,Owner-approved: no import and no redirect
https://www.braveheartspublishing.com/blog/tag/chapter+books+for+kids,Squarespace generated/irrelevant legacy URL,"chapter books for kids — Bridge Books, Reading Tips & Kids Adventure Books | Brave Hearts Publishing Blog — Brave Hearts Publishing",no,,,IGNORE_LEGACY_NOISE,Owner-approved: no import and no redirect
https://www.braveheartspublishing.com/blog/tag/chapter+books+for+beginners,Squarespace generated/irrelevant legacy URL,"chapter books for beginners — Bridge Books, Reading Tips & Kids Adventure Books | Brave Hearts Publishing Blog — Brave Hearts Publishing",no,,,IGNORE_LEGACY_NOISE,Owner-approved: no import and no redirect
https://www.braveheartspublishing.com/blog/tag/magic+tree+house+alternatives,Squarespace generated/irrelevant legacy URL,"magic tree house alternatives — Bridge Books, Reading Tips & Kids Adventure Books | Brave Hearts Publishing Blog — Brave Hearts Publishing",no,,,IGNORE_LEGACY_NOISE,Owner-approved: no import and no redirect
https://www.braveheartspublishing.com/blog/tag/gap+between+picture+books+and+chapter+books,Squarespace generated/irrelevant legacy URL,"gap between picture books and chapter books — Bridge Books, Reading Tips & Kids Adventure Books | Brave Hearts Publishing Blog — Brave Hearts Publishing",no,,,IGNORE_LEGACY_NOISE,Owner-approved: no import and no redirect
https://www.braveheartspublishing.com/blog/tag/Ocean+Facts,Squarespace generated/irrelevant legacy URL,"Ocean Facts — Bridge Books, Reading Tips & Kids Adventure Books | Brave Hearts Publishing Blog — Brave Hearts Publishing",no,,,IGNORE_LEGACY_NOISE,Owner-approved: no import and no redirect
https://www.braveheartspublishing.com/blog/tag/classroom+read+aloud,Squarespace generated/irrelevant legacy URL,"classroom read aloud — Bridge Books, Reading Tips & Kids Adventure Books | Brave Hearts Publishing Blog — Brave Hearts Publishing",no,,,IGNORE_LEGACY_NOISE,Owner-approved: no import and no redirect
https://www.braveheartspublishing.com/blog/tag/science+books+for+8+year+olds,Squarespace generated/irrelevant legacy URL,"science books for 8 year olds — Bridge Books, Reading Tips & Kids Adventure Books | Brave Hearts Publishing Blog — Brave Hearts Publishing",no,,,IGNORE_LEGACY_NOISE,Owner-approved: no import and no redirect
https://www.braveheartspublishing.com/blog/tag/stem+books,Squarespace generated/irrelevant legacy URL,"stem books — Bridge Books, Reading Tips & Kids Adventure Books | Brave Hearts Publishing Blog — Brave Hearts Publishing",no,,,IGNORE_LEGACY_NOISE,Owner-approved: no import and no redirect
https://www.braveheartspublishing.com/blog/tag/books+like+dog+man,Squarespace generated/irrelevant legacy URL,"books like dog man — Bridge Books, Reading Tips & Kids Adventure Books | Brave Hearts Publishing Blog — Brave Hearts Publishing",no,,,IGNORE_LEGACY_NOISE,Owner-approved: no import and no redirect
https://www.braveheartspublishing.com/blog/tag/ocean+books+for+kids,Squarespace generated/irrelevant legacy URL,"ocean books for kids — Bridge Books, Reading Tips & Kids Adventure Books | Brave Hearts Publishing Blog — Brave Hearts Publishing",no,,,IGNORE_LEGACY_NOISE,Owner-approved: no import and no redirect
https://www.braveheartspublishing.com/blog/tag/Early+Readers,Squarespace generated/irrelevant legacy URL,"Early Readers — Bridge Books, Reading Tips & Kids Adventure Books | Brave Hearts Publishing Blog — Brave Hearts Publishing",no,,,IGNORE_LEGACY_NOISE,Owner-approved: no import and no redirect
https://www.braveheartspublishing.com/blog/tag/Origin+Story,Squarespace generated/irrelevant legacy URL,"Origin Story — Bridge Books, Reading Tips & Kids Adventure Books | Brave Hearts Publishing Blog — Brave Hearts Publishing",no,,,IGNORE_LEGACY_NOISE,Owner-approved: no import and no redirect
https://www.braveheartspublishing.com/blog/tag/reading+list+for+kids,Squarespace generated/irrelevant legacy URL,"reading list for kids — Bridge Books, Reading Tips & Kids Adventure Books | Brave Hearts Publishing Blog — Brave Hearts Publishing",no,,,IGNORE_LEGACY_NOISE,Owner-approved: no import and no redirect
https://www.braveheartspublishing.com/blog/tag/teacher+appreciation+week,Squarespace generated/irrelevant legacy URL,"teacher appreciation week — Bridge Books, Reading Tips & Kids Adventure Books | Brave Hearts Publishing Blog — Brave Hearts Publishing",no,,,IGNORE_LEGACY_NOISE,Owner-approved: no import and no redirect
https://www.braveheartspublishing.com/blog/tag/Mariana+Trench+Book,Squarespace generated/irrelevant legacy URL,"Mariana Trench Book — Bridge Books, Reading Tips & Kids Adventure Books | Brave Hearts Publishing Blog — Brave Hearts Publishing",no,,,IGNORE_LEGACY_NOISE,Owner-approved: no import and no redirect
https://www.braveheartspublishing.com/blog/tag/children%27s+book+review,Squarespace generated/irrelevant legacy URL,"children's book review — Bridge Books, Reading Tips & Kids Adventure Books | Brave Hearts Publishing Blog — Brave Hearts Publishing",no,,,IGNORE_LEGACY_NOISE,Owner-approved: no import and no redirect
https://www.braveheartspublishing.com/blog/tag/bridge+books+for+struggling+readers,Squarespace generated/irrelevant legacy URL,"bridge books for struggling readers — Bridge Books, Reading Tips & Kids Adventure Books | Brave Hearts Publishing Blog — Brave Hearts Publishing",no,,,IGNORE_LEGACY_NOISE,Owner-approved: no import and no redirect
https://www.braveheartspublishing.com/blog/tag/what+reading+level+should+my+child+be+at,Squarespace generated/irrelevant legacy URL,"what reading level should my child be at — Bridge Books, Reading Tips & Kids Adventure Books | Brave Hearts Publishing Blog — Brave Hearts Publishing",no,,,IGNORE_LEGACY_NOISE,Owner-approved: no import and no redirect
https://www.braveheartspublishing.com/blog/tag/2nd+grade+reading+level,Squarespace generated/irrelevant legacy URL,"2nd grade reading level — Bridge Books, Reading Tips & Kids Adventure Books | Brave Hearts Publishing Blog — Brave Hearts Publishing",no,,,IGNORE_LEGACY_NOISE,Owner-approved: no import and no redirect
https://www.braveheartspublishing.com/blog/tag/parent+reading+guide,Squarespace generated/irrelevant legacy URL,"parent reading guide — Bridge Books, Reading Tips & Kids Adventure Books | Brave Hearts Publishing Blog — Brave Hearts Publishing",no,,,IGNORE_LEGACY_NOISE,Owner-approved: no import and no redirect
